tid,target_chembl_id,target_pref_name,target_type,assay_id,assay_chembl_id,assay_description,assay_type,assay_type_desc,assay_test_type,assay_category_chembl,bao_format,bao_label,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,variant_id,variant_mutation,variant_accession,variant_isoform,confidence_score,confidence_desc,relationship_type,relationship_desc,src_id,src_short_name,src_assay_id,doc_chembl_id,doc_year,doc_journal,pubmed_id,doi,doc_title,assay_parameters,n_assay_parameters,assay_classifications,n_assay_classifications,n_activities,n_activities_with_pchembl,n_distinct_compounds,standard_types,activity_comments,n_activity_comments,assay_category,classification_confidence,classification_reason,review_required,classification_method,llm_category,llm_confidence,llm_evidence,llm_reasoning,llm_evidence_verified,llm_error,final_category,final_confidence,final_method,final_review_required
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1925592,CHEMBL4428664,Binding affinity to human pancreatic N-terminal His6-tagged glucokinase isoform 1 expressed in Escherichia coli BL21(DE3) assessed as residence time in presence of glucose by stopped-flow fluorometric method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4428044,2016,J Med Chem,27391254,10.1021/acs.jmedchem.6b00632,Molecular Dynamics Simulations and Kinetic Measurements to Estimate and Predict Protein-Ligand Residence Times.,,0,,0,1,0,1,TIME:1,,0,GCK 结合,high,描述命中结合类措辞：「Binding affinity to human pancreatic N-terminal His6-tagged glucokinase isof…」,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1925593,CHEMBL4428665,Displacement of TAFMT from human pancreatic N-terminal His6-tagged glucokinase isoform 1 expressed in Escherichia coli BL21(DE3) assessed as compound association rate constant by stopped-flow fluorometric method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4428044,2016,J Med Chem,27391254,10.1021/acs.jmedchem.6b00632,Molecular Dynamics Simulations and Kinetic Measurements to Estimate and Predict Protein-Ligand Residence Times.,,0,,0,6,0,6,K:6,,0,GCK 结合,high,描述命中结合类措辞：「Displacement of TAFMT from human pancreatic N-terminal His6-tagged glucokin…」,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1925594,CHEMBL4428666,Activation of human pancreatic N-terminal His6-tagged glucokinase isoform 1 expressed in Escherichia coli BL21(DE3) assessed as conversion of glucose to glucose-6-phosphate by G6PDH/NADP-coupled enzyme assay,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4428044,2016,J Med Chem,27391254,10.1021/acs.jmedchem.6b00632,Molecular Dynamics Simulations and Kinetic Measurements to Estimate and Predict Protein-Ligand Residence Times.,,0,,0,5,0,5,Activity:5,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human pancreatic N-terminal His6-tagged glucokinase isof…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1925595,CHEMBL4428667,Displacement of TAFMT from human pancreatic N-terminal His6-tagged glucokinase isoform 1 expressed in Escherichia coli BL21(DE3) assessed as compound dissociation rate constant by stopped-flow fluorometric method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4428044,2016,J Med Chem,27391254,10.1021/acs.jmedchem.6b00632,Molecular Dynamics Simulations and Kinetic Measurements to Estimate and Predict Protein-Ligand Residence Times.,,0,,0,6,0,6,K:6,,0,GCK 结合,high,描述命中结合类措辞：「Displacement of TAFMT from human pancreatic N-terminal His6-tagged glucokin…」,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1925596,CHEMBL4428668,Displacement of TAFMT from human pancreatic N-terminal His6-tagged glucokinase isoform 1 expressed in Escherichia coli BL21(DE3) assessed as compound residence time by stopped-flow fluorometric method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4428044,2016,J Med Chem,27391254,10.1021/acs.jmedchem.6b00632,Molecular Dynamics Simulations and Kinetic Measurements to Estimate and Predict Protein-Ligand Residence Times.,,0,,0,6,0,6,TIME:6,,0,GCK 结合,high,描述命中结合类措辞：「Displacement of TAFMT from human pancreatic N-terminal His6-tagged glucokin…」,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1980961,CHEMBL4614223,Activation of glucokinase (unknown origin),B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4613229,2020,Bioorg Med Chem,31818630,10.1016/j.bmc.2019.115232,Discovery and preclinical development of AR453588 as an anti-diabetic glucokinase activator.,,0,,0,34,34,34,EC50:34,,0,GCK 激活,high,描述命中激活类措辞：「Activation of glucokinase (unknown origin)」；standard_type 与描述一致（EC50:34→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1980977,CHEMBL4614239,Activation of glucokinase (unknown origin) in presence of 4% human serum albumin,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4613229,2020,Bioorg Med Chem,31818630,10.1016/j.bmc.2019.115232,Discovery and preclinical development of AR453588 as an anti-diabetic glucokinase activator.,,0,,0,7,7,7,EC50:7,,0,GCK 激活,high,描述命中激活类措辞：「Activation of glucokinase (unknown origin) in presence of 4% human ser…」；standard_type 与描述一致（EC50:7→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1990611,CHEMBL4624346,Activation of human glucokinase,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4622891,2020,Bioorg Med Chem Lett,32527453,10.1016/j.bmcl.2020.127249,"Design, synthesis, and pharmacological evaluation of 2-(4-sulfonylphenyl)-2-[(E)-pyrrolidin-1-ylimino]-N-thiazoleacetamides as glucokinase activators.",,0,,0,9,9,9,EC50:9,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human glucokinase」；standard_type 与描述一致（EC50:9→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2020258,CHEMBL4674071,Inhibition of human GCK using MBP as substrate by [gamma-33P]-ATP assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4673210,2018,Bioorg Med Chem Lett,29636220,10.1016/j.bmcl.2018.03.032,Investigating small molecules to inhibit germinal center kinase-like kinase (GLK/MAP4K3) upstream of PKCθ phosphorylation: Potential therapy to modulate T cell dependent immunity.,,0,,0,1,1,1,IC50:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK using MBP as substrate by [gamma-33P]-ATP assa…」；standard_type 与描述一致（IC50:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2020299,CHEMBL4674112,Inhibition of human GCK using MBP as substrate at 0.5 uM by [gamma-33P]-ATP assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4673210,2018,Bioorg Med Chem Lett,29636220,10.1016/j.bmcl.2018.03.032,Investigating small molecules to inhibit germinal center kinase-like kinase (GLK/MAP4K3) upstream of PKCθ phosphorylation: Potential therapy to modulate T cell dependent immunity.,,0,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK using MBP as substrate at 0.5 uM by [gamma-33P…」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2020559,CHEMBL4674372,Inhibition of human GCK using MBP as substrate assessed as residual activity at 1 uM by [gamma-33P]-ATP assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4673210,2018,Bioorg Med Chem Lett,29636220,10.1016/j.bmcl.2018.03.032,Investigating small molecules to inhibit germinal center kinase-like kinase (GLK/MAP4K3) upstream of PKCθ phosphorylation: Potential therapy to modulate T cell dependent immunity.,,0,,0,2,0,2,Activity:2,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK using MBP as substrate assessed as residual ac…」,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2027813,CHEMBL4681971,Inhibition of GCK human PBMC lysates at 1 uM by ActivX screen assay relative to control,B,Binding,,,BAO_0000220,subcellular format,Homo sapiens,9606,,,PBMC,Lysates,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4680107,2018,J Med Chem,29570292,10.1021/acs.jmedchem.8b00152,2-Aminopyridine-Based Mitogen-Activated Protein Kinase Kinase Kinase Kinase 4 (MAP4K4) Inhibitors: Assessment of Mechanism-Based Safety.,,0,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of GCK human PBMC lysates at 1 uM by ActivX screen assay re…」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2065467,CHEMBL4720720,Inhibition of human GCK using MBP as substrate by [gamma-33P]-ATP assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4715818,2018,Bioorg Med Chem,29523467,10.1016/j.bmc.2018.02.022,Novel quinazoline derivatives bearing various 6-benzamide moieties as highly selective and potent EGFR inhibitors.,,0,,0,1,1,1,IC50:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK using MBP as substrate by [gamma-33P]-ATP assa…」；standard_type 与描述一致（IC50:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2065819,CHEMBL4721072,Inhibition of human GCK assessed as residual activity using MBP as substrate at 1 uM by [gamma-33P]-ATP assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4715818,2018,Bioorg Med Chem,29523467,10.1016/j.bmc.2018.02.022,Novel quinazoline derivatives bearing various 6-benzamide moieties as highly selective and potent EGFR inhibitors.,,0,,0,1,0,1,Activity:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK assessed as residual activity using MBP as sub…」,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2096099,CHEMBL4804384,Inhibition of GCK in human NCI-H929 cells by mass spectroscopic analysis,B,Binding,,,BAO_0000219,cell-based format,Homo sapiens,9606,,,NCI-H929,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,38,PATENT,,CHEMBL4804281,2020,,,,STK4 inhibitors for treatment of hematologic malignancies,,0,,0,6,0,6,% inhibition:6,"[{""comment"": ""Data is reported as I50 but values are consistent with % inhibition, changed for ChEMBL32 at suggestion of BZ"", ""n"": 6}]",1,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of GCK in human NCI-H929 cells by mass spectroscopic analys…」；standard_type 与描述一致（% inhibition:6→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2096281,CHEMBL4804566,Inhibition of GCK in human NCI-H929 cells at 10 uM by mass spectroscopic analysis relative to control,B,Binding,,,BAO_0000219,cell-based format,Homo sapiens,9606,,,NCI-H929,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,38,PATENT,,CHEMBL4804281,2020,,,,STK4 inhibitors for treatment of hematologic malignancies,,0,,0,5,0,5,Inhibition:5,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of GCK in human NCI-H929 cells at 10 uM by mass spectroscop…」；standard_type 与描述一致（Inhibition:5→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2105282,CHEMBL4813785,Inhibition of human hexokinase-4 at 20 uM relative to control,A,ADME,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4811314,2021,Bioorg Med Chem Lett,34174398,10.1016/j.bmcl.2021.128227,"Synthesis, biochemical, and biological evaluation of C2 linkage derivatives of amino sugars, inhibitors of glucokinase from Trypanosoma cruzi.",,0,,0,19,0,19,Inhibition:19,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human hexokinase-4 at 20 uM relative to control」；standard_type 与描述一致（Inhibition:19→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2137085,CHEMBL4880638,GCK (h) Millipore kinase activity assay,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL4507263,2021,,,10.6019/CHEMBL4507263,Data for DCP probe BAY-474,,0,,0,1,0,1,Inhibition:1,"[{""comment"": ""Not Active"", ""n"": 1}]",1,GCK 抑制,medium,描述无方向措辞，依据实测 standard_type 推断（Inhibition:1→抑制）,TRUE,rule,GCK 抑制,medium,GCK (h) Millipore kinase activity assay,实验描述为激酶活性测定，结合实测标准类型为抑制，表明实际测量的是化合物对GCK活性的抑制能力。描述本身未提及方向，故置信度为中。,TRUE,,GCK 抑制,medium,llm,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2137507,CHEMBL4881060,GCK(h) Eurofins Kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL4507268,2021,,,10.6019/CHEMBL4507268,Data for DCP probe BAY-885,,0,,0,1,0,1,% residual kinase activity:1,"[{""comment"": ""Not Active"", ""n"": 1}]",1,无法判断,low,描述无方向措辞，standard_type 也全为方向中性（% residual kinase activity:1）,TRUE,rule,无法判断,low,GCK(h) Eurofins Kinase panel,实验描述仅提及激酶panel，未指明是激活、抑制或结合；实测指标为残留激酶活性百分比，但无方向性说明，无法确定具体测定类别。,TRUE,,无法判断,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2140766,CHEMBL4884319,GCK(h) Eurofins kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL4507319,2021,,,10.6019/CHEMBL4507319,Data for DCP probe BAY-3827,,0,,0,1,0,1,% residual kinase activity:1,"[{""comment"": ""Not Active"", ""n"": 1}]",1,无法判断,low,描述无方向措辞，standard_type 也全为方向中性（% residual kinase activity:1）,TRUE,rule,无法判断,medium,GCK(h) Eurofins kinase panel,描述仅提及激酶panel，standard_type为残余活性但未标明是激活还是抑制筛选，activity_comment也未提供方向信息，无法确定究竟测量激活或抑制。,TRUE,,无法判断,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2141203,CHEMBL4884756,GCK(M4K2LGY1) Takeda global kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL4507327,2021,,,10.6019/CHEMBL4507327,Data for DCP probe TP-030-1,,0,,0,1,1,1,IC50:1,,0,GCK 抑制,medium,描述无方向措辞，依据实测 standard_type 推断（IC50:1→抑制）,TRUE,rule,GCK 结合,medium,GCK(M4K2LGY1) Takeda global kinase panel,实验类型为 Binding，且 standard_type 为 IC50，通常表示竞争结合测定，因此判断为 GCK 结合。,TRUE,,GCK 结合,medium,llm,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2141494,CHEMBL4885047,GCK(M4K2LGY1) Takeda global kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL4507326,2021,,,10.6019/CHEMBL4507326,Data for DCP probe TP-030-2,,0,,0,1,1,1,IC50:1,,0,GCK 抑制,medium,描述无方向措辞，依据实测 standard_type 推断（IC50:1→抑制）,TRUE,rule,GCK 结合,medium,GCK(M4K2LGY1) Takeda global kinase panel,实验类型为 Binding，且 standard_type 为 IC50，通常表示竞争结合测定，因此判断为 GCK 结合。,TRUE,,GCK 结合,medium,llm,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2141784,CHEMBL4885337,GCK(M4K2LGY1) Takeda global kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL4507327,2021,,,10.6019/CHEMBL4507327,Data for DCP probe TP-030-1,,0,,0,1,1,1,IC50:1,,0,GCK 抑制,medium,描述无方向措辞，依据实测 standard_type 推断（IC50:1→抑制）,TRUE,rule,GCK 结合,medium,GCK(M4K2LGY1) Takeda global kinase panel,实验类型为 Binding，且 standard_type 为 IC50，通常表示竞争结合测定，因此判断为 GCK 结合。,TRUE,,GCK 结合,medium,llm,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2144325,CHEMBL4887878,GCK(h) Millipore kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL4800729,2021,,,10.6019/CHEMBL4800729,Data for DCP probe BAY-091,,0,,0,1,0,1,Inhibition:1,"[{""comment"": ""Not Active"", ""n"": 1}]",1,GCK 抑制,medium,描述无方向措辞，依据实测 standard_type 推断（Inhibition:1→抑制）,TRUE,rule,GCK 抑制,medium,GCK(h) Millipore kinase panel,实验描述为激酶筛选面板，实测standard_type为Inhibition，表明测量化合物对GCK酶活性的抑制能力。,TRUE,,GCK 抑制,medium,llm,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2154239,CHEMBL5038899,Inhibition of human recombinant GCK assessed as reduction in substrate phosphorylation at 50 to 500 nM using ATP and Ulight-CKKSRGDYMTMQIG (IRS-1) incubated for 60 min by LANCE detection method,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5038570,2022,J Med Chem,33586434,10.1021/acs.jmedchem.0c02111,"Discovery of Novel Pyrrolo[2,3-<i>d</i>]pyrimidine-based Derivatives as Potent JAK/HDAC Dual Inhibitors for the Treatment of Refractory Solid Tumors.",,0,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human recombinant GCK assessed as reduction in substrate…」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2163994,CHEMBL5048855,Activation of recombinant human full length liver glucokinase expressed in Escherichia coli incubated for 10 mins in presence of 5 mM glucose by plate reader analysis,B,Binding,,,BAO_0000221,tissue-based format,Homo sapiens,9606,,Liver,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,2,2,2,EC50:2,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human full length liver glucokinase expresse…」；standard_type 与描述一致（EC50:2→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2164000,CHEMBL5048861,Activation of recombinant full length human liver glucokinase expressed in Escherichia coli incubated for 10 mins by plate reader analysis,B,Binding,,,BAO_0000221,tissue-based format,Homo sapiens,9606,,Liver,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,26,26,26,EC50:26,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant full length human liver glucokinase expresse…」；standard_type 与描述一致（EC50:26→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2164001,CHEMBL5048862,Activation of recombinant full length human liver glucokinase expressed in Escherichia coli assessed as maximal activation incubated for 10 mins by plate reader analysis relative to control,B,Binding,,,BAO_0000221,tissue-based format,Homo sapiens,9606,,Liver,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,26,0,26,Emax:26,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant full length human liver glucokinase expresse…」；standard_type 与描述一致（Emax:26→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2164064,CHEMBL5048925,Displacement of fluorescent labeled derivative from recombinant human hepatic glucokinase incubated for 30 mins in presence of 12 mM glucose by fluorescent polarization assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,2,2,2,IC50:2,,0,GCK 结合,low,描述命中结合类措辞：「Displacement of fluorescent labeled derivative from recombinant human hepat…」；⚠ 描述判定为「GCK 结合」，但实测 standard_type 指向其他方向（IC50:2→抑制）,TRUE,rule,GCK 结合,high,Displacement of fluorescent labeled derivative from recombinant human hepatic glucokinase,描述为基于荧光偏振的竞争结合实验，直接测量化合物从重组GK蛋白上置换荧光标记探针的能力，属于GCK结合测定。,TRUE,,GCK 结合,high,llm,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2164065,CHEMBL5048926,Activation of recombinant human full length liver glucokinase expressed in Escherichia coli assessed as maximal activation incubated for 10 mins in presence of 5 mM glucose by plate reader analysis relative to control,B,Binding,,,BAO_0000221,tissue-based format,Homo sapiens,9606,,Liver,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,2,0,2,Emax:2,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human full length liver glucokinase expresse…」；standard_type 与描述一致（Emax:2→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2164066,CHEMBL5048927,Activation of recombinant human full length liver glucokinase expressed in Escherichia coli incubated for 10 mins in presence of 2 mM glucose by plate reader analysis,B,Binding,,,BAO_0000221,tissue-based format,Homo sapiens,9606,,Liver,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,2,2,2,EC50:2,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human full length liver glucokinase expresse…」；standard_type 与描述一致（EC50:2→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2164067,CHEMBL5048928,Activation of recombinant human full length liver glucokinase expressed in Escherichia coli assessed as maximal activation incubated for 10 mins in presence of 2 mM glucose by plate reader analysis relative to control,B,Binding,,,BAO_0000221,tissue-based format,Homo sapiens,9606,,Liver,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,2,0,2,Emax:2,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human full length liver glucokinase expresse…」；standard_type 与描述一致（Emax:2→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
